order_id,customer_email,product_list,total_price,order_date
568,chrisgreen2468@outlook.com,"T-shirt, Watch",427.3,06/14/2022 12:24:47
569,davidlee2468@yahoo.com,Sneakers,53.67,03/15/2023 20:17:31
570,amybrown7890@outlook.com,"Watch, Sneakers, T-shirt, Jacket",1481.5,03/16/2022 22:28:49
571,ericmorris1234@example.com,T-shirt,111.89,11/09/2022 14:14:19
572,nickjones2468@outlook.com,"T-shirt, Watch, Jeans, Jacket",1061.77,01/05/2022 02:37:03
573,bob@example.com,Watch,323.44,04/29/2022 10:06:37
574,matthewjackson5678@hotmail.com,"Sneakers, Watch, Jacket, T-shirt, Jeans",2016.09,12/14/2022 02:59:18
575,jessicasmith5678@gmail.com,"Sneakers, Jacket, T-shirt",10000,04/23/2022 08:31:35
576,jenniferwhite1234@gmail.com,"Jacket, Jeans, Watch",308.36,01/24/2022 19:09:13
577,jessicasmith5678@gmail.com,"Sneakers, Watch, T-shirt, Jacket",1098.1,06/12/2022 18:40:34
578,adamjohnson2468@yahoo.com,"Watch, Jeans, Jacket, T-shirt, Sneakers",1608.81,04/10/2022 16:52:15
579,chrisgreen2468@outlook.com,Sneakers,446.66,10/17/2022 08:09:12
580,andrewbrown2468@outlook.com,"T-shirt, Jeans",791.9300000000001,07/31/2022 13:05:50
581,jessicasmith5678@gmail.com,"Jeans, Jacket, Sneakers",581.5799999999999,07/12/2022 10:43:55
582,jenniferwhite1234@gmail.com,"Jeans, Jacket",463.92999999999995,04/02/2022 17:27:04
583,ericmorris1234@example.com,"Sneakers, Jeans",554.07,02/17/2022 19:37:21
584,andrewbrown2468@outlook.com,"Jeans, Sneakers, T-shirt, Watch",866.13,06/12/2022 12:35:52
585,brianwilson4321@hotmail.com,"Sneakers, Watch, Jacket",931.64,02/18/2022 12:11:39
586,bob@example.com,T-shirt,308.11,08/23/2022 20:22:52
587,laurawilson7890@example.com,"Sneakers, Jacket",415.77,06/26/2022 10:15:33
588,jenniferwhite1234@gmail.com,"T-shirt, Jeans, Watch, Sneakers, Jacket",895.92,08/26/2022 12:52:50
589,john@example.com,Sneakers,69.0,07/29/2022 20:40:42
35,laurensmith1357@gmail.com,Jeans,260.54,11/20/2022 05:48:03
591,ericmorris1234@example.com,"T-shirt, Sneakers",460.53999999999996,07/12/2022 16:18:34
592,matthewjackson5678@hotmail.com,"Watch, Jeans, Jacket, Sneakers, T-shirt",1610.3000000000002,12/27/2022 08:32:42
593,jenniferwhite1234@gmail.com,"Jacket, Jeans",686.48,06/17/2022 01:26:27
594,jane@example.com,"Jacket, T-shirt, Jeans, Watch",1135.77,08/21/2022 17:21:54
595,adamjohnson2468@yahoo.com,"Jacket, Sneakers, T-shirt, Jeans, Watch",1598.8500000000001,06/13/2022 23:26:42
596,jenniferwhite1234@gmail.com,"T-shirt, Jacket",505.77,01/25/2023 09:51:02
597,emilydavis7890@example.com,"Jacket, Watch",621.98,06/15/2022 00:24:03
598,jenniferwhite1234@gmail.com,"Jacket, Sneakers, T-shirt",442.84,09/22/2022 08:37:21
599,john@example.com,"Watch, Jeans, T-shirt, Jacket",414.64000000000004,09/10/2022 04:21:15
600,patricktaylor1357@yahoo.com,"T-shirt, Jacket, Jeans, Sneakers, Watch",1724.71,02/04/2023 20:05:04
601,jessicasmith5678@gmail.com,"Watch, Jeans, Sneakers, T-shirt",1140.9,02/04/2022 20:43:09
602,john@example.com,"Watch, Sneakers",527.8100000000001,09/01/2022 00:56:49
603,,"Watch, Jeans",724.38,07/07/2022 14:18:57
604,matthewjackson5678@hotmail.com,"T-shirt, Sneakers",509.25,03/13/2022 04:58:53
605,patricktaylor1357@yahoo.com,,128.26,03/26/2022 08:35:24
606,laurawilson7890@example.com,"Sneakers, T-shirt, Watch, Jacket, Jeans",1587.0100000000002,11/30/2022 11:55:28
607,emilydavis7890@example.com,"Watch, T-shirt, Jeans, Jacket, Sneakers",1482.8300000000002,01/07/2023 00:46:43
608,sarahjones5678@gmail.com,"Sneakers, Jacket, T-shirt, Watch, Jeans",1012.8000000000001,05/03/2022 12:31:50
609,nickjones2468@outlook.com,"T-shirt, Sneakers, Watch, Jeans",768.0399999999998,10/09/2022 13:56:27
610,rachelgray7890@yahoo.com,"Jacket, Sneakers",716.48,03/13/2022 22:22:07
611,andrewbrown2468@outlook.com,"Watch, Sneakers",10000,09/23/2022 22:05:56
612,amybrown7890@outlook.com,Jeans,239.17,02/03/2022 06:49:31
613,nickjones2468@outlook.com,"Jeans, Sneakers",317.6,10/30/2022 16:30:07
614,nickjones2468@outlook.com,Sneakers,415.13,12/30/2022 23:26:46
960,johndoe1234@example.com,"T-shirt, Sneakers, Jacket, Jeans, Watch",1281.2,03/08/2022 16:48:57
616,amybrown7890@outlook.com,"Sneakers, Jeans",552.3199999999999,01/14/2022 15:12:09
617,davidlee2468@yahoo.com,"Jacket, Jeans, Sneakers",1060.8400000000001,01/04/2023 09:24:50
618,katewilliams7890@outlook.com,"T-shirt, Sneakers, Jacket, Jeans, Watch",931.1899999999998,06/08/2022 11:47:05
619,laurensmith1357@gmail.com,"Jacket, Watch",428.53,09/02/2022 06:40:35
620,jenniferwhite1234@gmail.com,"Watch, Jacket, Jeans, Sneakers",1060.56,10/16/2022 10:14:26
621,sarahjones5678@gmail.com,"Sneakers, Jeans, T-shirt, Jacket, Watch",1180.8600000000001,06/16/2022 21:14:45
622,davidlee2468@yahoo.com,"T-shirt, Jeans, Watch, Jacket",1091.44,07/30/2022 14:37:14
623,john@example.com,"Jacket, T-shirt, Jeans, Watch, Sneakers",611.58,12/17/2022 12:24:02
624,jenniferwhite1234@gmail.com,"Sneakers, Jacket, T-shirt, Jeans, Watch",1280.8700000000001,05/12/2022 04:24:42
625,andrewbrown2468@outlook.com,T-shirt,106.9,09/01/2022 06:16:25
626,chrisgreen2468@outlook.com,T-shirt,33.97,03/05/2022 14:23:02
627,emilydavis7890@example.com,"Watch, Jeans",443.37,10/02/2022 13:02:24
628,rachelgray7890@yahoo.com,"Jeans, Sneakers, Watch",708.85,01/26/2022 08:09:05
629,adamjohnson2468@yahoo.com,T-shirt,491.47,08/11/2022 23:47:21
630,katewilliams7890@outlook.com,"Sneakers, T-shirt, Watch",1073.89,06/30/2022 19:15:07
631,nickjones2468@outlook.com,"Jeans, Jacket, Watch, T-shirt, Sneakers",780.96,08/22/2022 17:05:35
632,nickjones2468@outlook.com,,836.74,11/05/2022 06:12:19
633,emilydavis7890@example.com,"Watch, T-shirt, Sneakers, Jeans",891.75,12/16/2022 22:04:35
634,nickjones2468@outlook.com,"T-shirt, Jacket, Watch",760.2099999999999,03/26/2022 00:47:33
635,adamjohnson2468@yahoo.com,"Jacket, T-shirt",266.95,09/27/2022 01:39:17
636,katewilliams7890@outlook.com,"Watch, Sneakers",361.23,03/05/2022 01:41:58
637,sarahjones5678@gmail.com,"Sneakers, Watch, Jacket, Jeans",1070.33,03/08/2022 16:55:09
638,nickjones2468@outlook.com,"Jacket, Watch, Sneakers, T-shirt, Jeans",1270.5,05/07/2022 15:35:40
639,ericmorris1234@example.com,Sneakers,364.91,11/03/2022 08:29:49
640,ericmorris1234@example.com,"Sneakers, Jacket, Jeans, T-shirt, Watch",1155.45,02/07/2022 04:28:09
641,jessicasmith5678@gmail.com,"Sneakers, Jacket, T-shirt, Jeans, Watch",1638.0,02/02/2023 06:02:02
642,stephaniebrown5678@gmail.com,"Jacket, T-shirt, Sneakers",688.11,01/13/2022 10:06:45
643,jessicasmith5678@gmail.com,"Jeans, T-shirt, Jacket, Sneakers",790.3800000000001,08/25/2022 06:01:09
644,matthewjackson5678@hotmail.com,"Watch, Sneakers",603.44,01/2022/01 01:00:00
645,brianwilson4321@hotmail.com,"Jacket, Sneakers, T-shirt, Watch, Jeans",1290.5500000000002,04/19/2022 05:07:52
646,jessicasmith5678@gmail.com,Sneakers,329.98,10/12/2022 12:25:22
647,johndoe1234@example.com,"Jeans, T-shirt, Jacket",985.5500000000001,10/28/2022 07:55:50
648,ericmorris1234@example.com,Watch,493.8,01/06/2023 07:32:11
649,john@example.com,"Jeans, Jacket, Sneakers",969.4200000000001,11/16/2022 19:29:02
650,chrisgreen2468@outlook.com,Watch,329.28,03/10/2023 21:12:11
651,laurawilson7890@example.com,"Jeans, Jacket, Sneakers, T-shirt",562.68,09/28/2022 16:43:37
652,andrewbrown2468@outlook.com,"Watch, T-shirt, Jacket, Jeans",819.52,03/03/2022 23:40:51
653,rachelgray7890@yahoo.com,"Watch, Sneakers",251.17,04/16/2022 15:36:37
654,bob@example.com,"Watch, Jacket, Sneakers",404.53999999999996,06/20/2022 00:08:58
655,jessicasmith5678@gmail.com,"Jacket, Jeans",874.9300000000001,06/10/2022 22:34:31
656,adamjohnson2468@yahoo.com,"Watch, Jacket, Sneakers",734.72,06/18/2022 01:04:42
657,laurensmith1357@gmail.com,Jacket,284.78,02/14/2022 12:03:57
658,katewilliams7890@outlook.com,"Watch, Sneakers, Jeans, Jacket",1541.84,12/26/2022 17:12:50
659,katewilliams7890@outlook.com,"T-shirt, Sneakers",881.8,03/10/2023 18:12:08
660,laurawilson7890@example.com,"T-shirt, Sneakers",396.0,08/04/2022 04:20:23
661,brianwilson4321@hotmail.com,"Watch, Sneakers, Jacket, Jeans",1236.42,04/07/2022 15:30:36
662,matthewjackson5678@hotmail.com,"Jeans, T-shirt, Jacket, Watch",1211.9299999999998,05/04/2022 10:40:13
663,johndoe1234@example.com,"Sneakers, Jacket, Jeans, Watch, T-shirt",1061.3,02/11/2022 19:18:43
664,adamjohnson2468@yahoo.com,"Jeans, Sneakers, Watch, Jacket",657.2,02/06/2022 09:59:26
665,laurawilson7890@example.com,Sneakers,255.72,03/09/2023 20:15:54
666,adamjohnson2468@yahoo.com,"T-shirt, Watch",211.86,12/05/2022 11:56:57
667,adamjohnson2468@yahoo.com,"Jeans, T-shirt, Sneakers",701.1,06/20/2022 05:55:45
668,chrisgreen2468@outlook.com,"Sneakers, Watch, Jeans",467.28999999999996,10/09/2022 07:37:38
669,amybrown7890@outlook.com,"Watch, T-shirt, Sneakers, Jacket",1125.32,02/06/2023 09:58:26
670,sarahjones5678@gmail.com,"T-shirt, Jacket, Sneakers, Watch",846.8,01/29/2023 10:16:05
671,emilydavis7890@example.com,Sneakers,177.53,10/28/2022 10:33:21
672,stephaniebrown5678@gmail.com,Jacket,39.4,07/19/2022 08:47:06
673,stephaniebrown5678@gmail.com,"Sneakers, Watch, T-shirt, Jeans, Jacket",1320.79,12/25/2022 15:41:49
674,brianwilson4321@hotmail.com,"T-shirt, Jeans, Watch, Sneakers, Jacket",1308.2600000000002,03/12/2022 17:20:54
675,andrewbrown2468@outlook.com,"Watch, Sneakers, Jacket, Jeans, T-shirt",1367.5700000000002,08/10/2022 02:32:34
676,laurawilson7890@example.com,"Sneakers, Jacket, T-shirt, Jeans",785.4,02/27/2023 11:06:29
677,john@example.com,"T-shirt, Sneakers",259.83000000000004,02/22/2023 17:15:04
678,stephaniebrown5678@gmail.com,"T-shirt, Jacket, Jeans, Sneakers",1232.48,10/27/2022 04:39:12
679,stephaniebrown5678@gmail.com,"Sneakers, Jeans, Watch, T-shirt, Jacket",1058.13,04/01/2022 00:46:06
680,laurawilson7890@example.com,"Jeans, Jacket, Sneakers",560.37,05/16/2022 09:28:59
681,john@example.com,"T-shirt, Jacket",609.9300000000001,12/01/2022 20:31:37
682,brianwilson4321@hotmail.com,"Sneakers, T-shirt, Jeans, Jacket, Watch",1627.96,09/04/2022 01:42:09
683,jenniferwhite1234@gmail.com,Jacket,18.69,06/15/2022 19:45:36
684,,"Sneakers, Jacket, Jeans",903.99,07/17/2022 13:39:24
685,emilydavis7890@example.com,"Jacket, Jeans, Watch, T-shirt",723.9100000000001,05/07/2022 12:30:46
686,john@example.com,"Watch, Jacket, Jeans, Sneakers, T-shirt",1008.3,01/16/2023 06:09:39
687,jane@example.com,"T-shirt, Watch, Jeans",507.03999999999996,07/02/2022 19:46:19
688,katewilliams7890@outlook.com,"Jeans, T-shirt, Sneakers, Jacket, Watch",1338.47,07/18/2022 16:52:19
689,patricktaylor1357@yahoo.com,"Jacket, Watch",635.4000000000001,11/22/2022 15:27:03
690,john@example.com,"T-shirt, Jacket, Sneakers, Watch, Jeans",849.0,11/14/2022 05:19:42
691,andrewbrown2468@outlook.com,"Sneakers, T-shirt, Watch, Jacket, Jeans",1128.46,10/04/2022 09:27:05
692,davidlee2468@yahoo.com,"T-shirt, Jacket, Jeans",970.42,12/24/2022 20:24:24
693,bob@example.com,"Jacket, T-shirt, Sneakers",674.65,09/19/2022 20:18:22
694,bob@example.com,"T-shirt, Jeans, Jacket, Watch, Sneakers",472.58,09/23/2022 05:58:22
695,,"T-shirt, Sneakers, Jacket",931.27,06/16/2022 06:31:16
696,amybrown7890@outlook.com,Sneakers,227.1,12/19/2022 20:35:30
697,jessicasmith5678@gmail.com,"Sneakers, T-shirt",670.67,03/31/2022 08:51:31
698,jane@example.com,"Jacket, Watch, T-shirt, Jeans, Sneakers",755.18,07/18/2022 10:47:55
699,laurensmith1357@gmail.com,,455.14,10/16/2022 19:38:04
700,sarahjones5678@gmail.com,"Jeans, T-shirt",422.31,12/18/2022 21:48:04
701,katewilliams7890@outlook.com,T-shirt,407.61,01/07/2023 21:18:44
702,emilydavis7890@example.com,"Jeans, Jacket",443.59000000000003,03/06/2023 15:19:41
703,jane@example.com,"Watch, Sneakers, Jacket",1032.08,01/10/2022 15:10:09
704,brianwilson4321@hotmail.com,"Jeans, T-shirt",163.92000000000002,04/01/2022 15:17:09
705,patricktaylor1357@yahoo.com,"Watch, Jeans, Sneakers",744.68,02/04/2023 10:13:41
706,johndoe1234@example.com,"Watch, T-shirt, Jeans",202.47,03/20/2022 05:34:58
707,andrewbrown2468@outlook.com,"Jeans, Watch, T-shirt",975.8,05/13/2022 13:46:03
708,emilydavis7890@example.com,"Sneakers, Jeans",347.51000000000005,04/18/2022 14:07:47
709,brianwilson4321@hotmail.com,"Sneakers, Jeans",429.54,04/22/2022 00:16:03
710,rachelgray7890@yahoo.com,Jeans,462.26,02/03/2022 05:45:54
711,davidlee2468@yahoo.com,"T-shirt, Jeans",880.0,04/10/2022 11:58:29
712,laurawilson7890@example.com,"Watch, Jeans, Jacket",723.38,07/06/2022 06:12:36
713,davidlee2468@yahoo.com,Watch,294.92,09/20/2022 10:11:27
611,stephaniebrown5678@gmail.com,"Jeans, Watch, Sneakers, T-shirt",1125.4299999999998,08/20/2022 14:24:05
715,jessicasmith5678@gmail.com,Jacket,451.46,05/09/2022 16:39:51
716,chrisgreen2468@outlook.com,"Jeans, T-shirt",226.3,01/20/2022 12:13:08
717,katewilliams7890@outlook.com,Jacket,408.85,09/25/2022 02:05:01
718,katewilliams7890@outlook.com,"Jeans, Jacket, Sneakers, Watch, T-shirt",1343.32,01/09/2023 20:14:28
719,stephaniebrown5678@gmail.com,"Jeans, Watch, T-shirt, Sneakers, Jacket",1529.52,09/06/2022 05:57:27
720,jessicasmith5678@gmail.com,"Jeans, Sneakers, Watch, Jacket, T-shirt",979.82,01/12/2022 02:08:10
721,amybrown7890@outlook.com,"Jeans, Jacket, T-shirt, Watch, Sneakers",1455.3799999999999,03/26/2022 03:31:19
722,adamjohnson2468@yahoo.com,T-shirt,397.4,10/29/2022 15:09:29
723,adamjohnson2468@yahoo.com,"Sneakers, Jeans, T-shirt, Watch",551.2900000000001,05/18/2022 09:36:02
724,jessicasmith5678@gmail.com,"Sneakers, Jacket, T-shirt",694.38,07/22/2022 14:46:27
725,laurawilson7890@example.com,"T-shirt, Sneakers, Jacket, Jeans, Watch",1422.07,09/22/2022 02:43:32
726,brianwilson4321@hotmail.com,"Jacket, T-shirt",872.75,09/22/2022 13:51:37
727,jane@example.com,"Sneakers, Jeans",611.5,12/20/2022 14:13:18
728,rachelgray7890@yahoo.com,"Watch, Jacket, Jeans, T-shirt",816.0799999999999,08/24/2022 06:50:55
729,jane@example.com,Sneakers,454.01,10/03/2022 09:58:53
730,rachelgray7890@yahoo.com,"Jacket, T-shirt, Jeans, Sneakers, Watch",1117.06,05/04/2022 04:00:54
731,matthewjackson5678@hotmail.com,Sneakers,348.38,07/11/2022 10:07:13
732,johndoe1234@example.com,"Sneakers, Watch",815.5699999999999,10/13/2022 10:31:52
733,jenniferwhite1234@gmail.com,"Jacket, T-shirt, Watch, Jeans, Sneakers",1635.07,08/05/2022 15:30:26
734,jane@example.com,"Watch, T-shirt, Sneakers",546.4200000000001,11/14/2022 01:15:19
735,amybrown7890@outlook.com,"Jacket, Sneakers, Jeans",782.5000000000001,09/02/2022 14:23:27
736,nickjones2468@outlook.com,"Jeans, Sneakers, T-shirt, Jacket, Watch",1083.73,02/16/2022 23:24:48
737,johndoe1234@example.com,"Jacket, Sneakers, T-shirt, Watch, Jeans",1313.8500000000001,12/20/2022 05:14:56
738,katewilliams7890@outlook.com,"T-shirt, Sneakers, Jacket, Watch, Jeans",1452.14,07/19/2022 17:14:32
739,emilydavis7890@example.com,"T-shirt, Watch, Jacket, Sneakers",826.7,05/04/2022 21:35:06
740,brianwilson4321@hotmail.com,Sneakers,63.01,10/29/2022 19:42:32
741,jessicasmith5678@gmail.com,"Watch, Jacket, Jeans, T-shirt, Sneakers",1213.07,01/01/2022 04:27:35
742,jane@example.com,"Jeans, T-shirt",855.53,12/09/2022 01:44:04
743,andrewbrown2468@outlook.com,Jacket,380.66,02/11/2022 11:21:05
744,john@example.com,"T-shirt, Jacket, Watch",457.47,01/2022/01 01:00:00
745,amybrown7890@outlook.com,"T-shirt, Sneakers, Jacket, Watch, Jeans",1659.81,09/02/2022 03:49:00
746,ericmorris1234@example.com,"T-shirt, Watch, Jeans, Sneakers, Jacket",1156.1100000000001,07/10/2022 08:15:12
747,john@example.com,"Watch, T-shirt, Jacket",918.45,02/21/2023 11:26:44
748,patricktaylor1357@yahoo.com,"T-shirt, Jacket",373.87,01/20/2022 11:11:27
749,davidlee2468@yahoo.com,"Watch, T-shirt, Jacket, Jeans, Sneakers",1612.1599999999999,03/15/2023 09:46:45
750,laurensmith1357@gmail.com,"T-shirt, Watch",635.48,02/11/2022 19:23:24
751,johndoe1234@example.com,"Jacket, Sneakers, Watch",1024.5,10/15/2022 04:32:46
752,patricktaylor1357@yahoo.com,"T-shirt, Watch",423.74,08/06/2022 17:29:32
753,johndoe1234@example.com,"Sneakers, Jeans, T-shirt, Watch",482.63,10/30/2022 17:38:06
754,adamjohnson2468@yahoo.com,"Watch, Sneakers, Jeans, Jacket, T-shirt",740.11,12/30/2022 20:17:14
755,rachelgray7890@yahoo.com,"Jacket, Sneakers, T-shirt, Jeans, Watch",784.98,09/18/2022 09:07:18
756,laurawilson7890@example.com,"Sneakers, T-shirt, Jacket, Jeans, Watch",1766.17,05/04/2022 17:00:24
757,sarahjones5678@gmail.com,"Jeans, Sneakers, Jacket",637.77,09/15/2022 16:29:03
758,jane@example.com,"Jeans, Sneakers",268.45,12/04/2022 22:58:27
759,nickjones2468@outlook.com,"T-shirt, Watch, Sneakers, Jeans",1448.07,01/20/2023 01:42:13
760,ericmorris1234@example.com,Watch,307.74,02/24/2023 00:08:58
761,jane@example.com,"Watch, Jeans, Jacket",1021.27,01/2022/01 01:00:00
762,laurensmith1357@gmail.com,"Sneakers, Jeans, T-shirt",1244.09,11/19/2022 09:13:53
763,,"Sneakers, Jacket, T-shirt, Jeans, Watch",1084.71,11/17/2022 05:28:20
764,johndoe1234@example.com,"Watch, Sneakers, Jacket, T-shirt, Jeans",938.89,07/02/2022 04:25:35
765,davidlee2468@yahoo.com,Watch,123.74,01/2022/01 01:00:00
766,sarahjones5678@gmail.com,"Jacket, T-shirt, Sneakers",358.22,03/04/2022 16:15:51
767,stephaniebrown5678@gmail.com,"Watch, T-shirt, Sneakers",817.07,08/28/2022 14:37:50
768,matthewjackson5678@hotmail.com,"Watch, T-shirt, Jacket, Jeans, Sneakers",1859.32,08/01/2022 05:12:29
769,emilydavis7890@example.com,"Sneakers, Jeans",677.46,03/29/2022 06:58:26
770,davidlee2468@yahoo.com,"Jeans, Watch, Jacket, T-shirt, Sneakers",1543.22,01/24/2023 17:35:11
771,rachelgray7890@yahoo.com,"Jacket, T-shirt, Sneakers",727.99,12/30/2022 12:15:33
772,emilydavis7890@example.com,"T-shirt, Jacket",707.84,01/21/2023 15:08:39
773,bob@example.com,Jeans,308.08,04/18/2022 20:44:01
774,andrewbrown2468@outlook.com,"Sneakers, Jeans, Watch",411.09,06/17/2022 21:43:55
775,nickjones2468@outlook.com,"Sneakers, Jacket, Watch, Jeans",902.9200000000001,03/10/2023 20:42:28
776,chrisgreen2468@outlook.com,"Watch, Jacket, T-shirt, Sneakers, Jeans",1414.19,05/04/2022 08:57:21
777,laurawilson7890@example.com,"Watch, T-shirt, Jeans, Sneakers",854.8199999999999,06/13/2022 13:36:47
778,amybrown7890@outlook.com,"T-shirt, Watch, Jacket, Jeans",1366.6299999999999,06/20/2022 07:18:36
779,rachelgray7890@yahoo.com,"Jeans, Sneakers, T-shirt, Jacket, Watch",837.13,03/12/2023 14:35:39
780,rachelgray7890@yahoo.com,"T-shirt, Watch, Jeans, Sneakers",646.83,05/26/2022 17:27:55
781,jessicasmith5678@gmail.com,"T-shirt, Jeans",677.11,03/18/2022 10:06:38
782,adamjohnson2468@yahoo.com,"Sneakers, T-shirt, Jeans",703.98,01/14/2022 20:49:33
783,sarahjones5678@gmail.com,"Jeans, T-shirt, Jacket, Sneakers",763.02,11/18/2022 06:34:49
784,emilydavis7890@example.com,"T-shirt, Watch",518.12,12/06/2022 10:38:31
785,stephaniebrown5678@gmail.com,"T-shirt, Watch, Jacket, Sneakers",933.78,05/14/2022 14:18:38
786,amybrown7890@outlook.com,"Jeans, Jacket, Watch, Sneakers, T-shirt",724.88,11/10/2022 09:20:45
787,ericmorris1234@example.com,Watch,266.45,06/06/2022 11:20:05
788,emilydavis7890@example.com,Jeans,368.69,02/06/2022 22:24:25
789,amybrown7890@outlook.com,"Sneakers, Watch, Jeans",944.3199999999999,09/02/2022 01:43:50
790,davidlee2468@yahoo.com,"T-shirt, Jacket, Jeans, Watch, Sneakers",813.6,01/10/2022 21:55:42
791,bob@example.com,Sneakers,42.02,06/27/2022 01:47:48
792,patricktaylor1357@yahoo.com,"T-shirt, Jeans, Sneakers",610.14,01/30/2023 10:05:24
793,sarahjones5678@gmail.com,"Jacket, Sneakers, T-shirt, Watch",949.48,01/31/2022 21:06:56
794,jessicasmith5678@gmail.com,"T-shirt, Jacket, Sneakers, Jeans",971.75,02/03/2023 14:52:32
795,matthewjackson5678@hotmail.com,Jacket,284.4,06/17/2022 16:24:59
796,jenniferwhite1234@gmail.com,"Watch, Sneakers",225.29000000000002,06/05/2022 18:03:49
797,brianwilson4321@hotmail.com,"Watch, T-shirt, Jeans",426.5,05/23/2022 00:35:18
798,patricktaylor1357@yahoo.com,"Jacket, T-shirt, Sneakers, Jeans, Watch",1956.8200000000002,07/03/2022 05:35:12
799,emilydavis7890@example.com,"Sneakers, Jeans, Watch, T-shirt",791.69,04/18/2022 09:48:35
800,bob@example.com,Jacket,471.66,11/28/2022 04:05:09
801,katewilliams7890@outlook.com,"Jeans, Watch, Jacket, Sneakers, T-shirt",1215.97,10/14/2022 07:28:15
802,bob@example.com,T-shirt,31.03,11/13/2022 13:33:00
803,brianwilson4321@hotmail.com,T-shirt,450.87,03/11/2023 06:42:45
804,nickjones2468@outlook.com,"Jeans, Sneakers, Jacket, T-shirt",767.81,01/28/2023 09:01:43
805,matthewjackson5678@hotmail.com,"Jacket, T-shirt",706.12,10/04/2022 23:16:10
806,adamjohnson2468@yahoo.com,"Jeans, Watch, Sneakers",661.45,06/16/2022 07:31:29
807,amybrown7890@outlook.com,"Jacket, Jeans",671.3299999999999,04/21/2022 04:38:00
808,adamjohnson2468@yahoo.com,"Sneakers, Watch, T-shirt, Jacket, Jeans",1476.18,01/22/2022 03:12:11
809,emilydavis7890@example.com,"Sneakers, T-shirt, Watch",741.85,01/16/2023 18:17:01
810,ericmorris1234@example.com,"T-shirt, Watch, Jeans",474.47,02/24/2022 02:44:29
811,andrewbrown2468@outlook.com,"Watch, Jacket, T-shirt",521.4200000000001,03/04/2023 00:52:09
812,jane@example.com,"T-shirt, Watch, Sneakers, Jeans",691.43,08/22/2022 02:56:28
813,amybrown7890@outlook.com,"Jeans, Watch, T-shirt, Sneakers",760.49,07/03/2022 13:55:25
814,stephaniebrown5678@gmail.com,"Jacket, Jeans",181.45,06/13/2022 14:51:07
815,katewilliams7890@outlook.com,Jeans,232.84,07/21/2022 22:05:51
816,emilydavis7890@example.com,"Jeans, T-shirt, Watch",833.1400000000001,01/06/2022 05:26:15
817,matthewjackson5678@hotmail.com,"Jeans, Jacket, T-shirt, Watch",1207.4599999999998,08/10/2022 06:06:01
818,andrewbrown2468@outlook.com,"Sneakers, Jeans, Watch, Jacket",886.9200000000001,10/31/2022 03:59:51
819,stephaniebrown5678@gmail.com,Jacket,429.57,12/24/2022 09:56:47
820,patricktaylor1357@yahoo.com,"Jacket, Watch, T-shirt, Sneakers, Jeans",1505.8400000000001,03/19/2022 19:45:25
821,matthewjackson5678@hotmail.com,"Jacket, T-shirt",796.45,02/19/2023 07:16:24
822,stephaniebrown5678@gmail.com,"Watch, Jacket, Sneakers, Jeans, T-shirt",1252.79,06/16/2022 03:27:53
823,laurawilson7890@example.com,Jeans,97.18,04/27/2022 21:59:48
824,chrisgreen2468@outlook.com,,1053.83,04/16/2022 10:57:06
825,laurawilson7890@example.com,"Jacket, T-shirt, Sneakers, Watch, Jeans",735.38,01/16/2023 06:07:46
826,adamjohnson2468@yahoo.com,Jacket,168.14,03/15/2023 02:13:29
827,emilydavis7890@example.com,"Sneakers, Jacket",858.75,03/21/2022 16:52:13
828,andrewbrown2468@outlook.com,Jeans,152.09,09/29/2022 15:36:44
829,laurawilson7890@example.com,,23.47,01/2022/01 01:00:00
830,katewilliams7890@outlook.com,"Jacket, Sneakers, Jeans",1212.24,11/30/2022 01:01:24
831,katewilliams7890@outlook.com,"Jeans, Jacket, Watch, Sneakers",340.63,07/24/2022 08:33:38
832,katewilliams7890@outlook.com,"Jacket, Sneakers",543.4499999999999,10/23/2022 02:31:26
833,matthewjackson5678@hotmail.com,"Sneakers, T-shirt, Jacket",539.94,04/05/2022 10:59:03
834,davidlee2468@yahoo.com,"Jeans, Jacket, Watch",618.11,09/01/2022 23:42:55
835,sarahjones5678@gmail.com,"T-shirt, Sneakers",750.0999999999999,06/29/2022 12:47:13
836,emilydavis7890@example.com,"Jeans, Sneakers",654.22,10/20/2022 08:36:35
837,stephaniebrown5678@gmail.com,Sneakers,244.71,10/23/2022 13:17:05
838,amybrown7890@outlook.com,Jeans,460.73,03/03/2022 02:33:25
839,sarahjones5678@gmail.com,"Sneakers, Jeans, T-shirt, Watch",789.62,12/30/2022 22:12:48
840,davidlee2468@yahoo.com,"Watch, Jacket, T-shirt, Sneakers, Jeans",1094.07,11/10/2022 05:41:06
841,sarahjones5678@gmail.com,Jeans,253.02,10/24/2022 09:05:12
842,johndoe1234@example.com,"Sneakers, T-shirt, Jeans, Jacket",1225.2299999999998,10/17/2022 07:32:38
843,nickjones2468@outlook.com,"Watch, Jeans, Jacket, Sneakers, T-shirt",1259.77,09/21/2022 23:59:30
844,adamjohnson2468@yahoo.com,"Watch, Jeans, T-shirt, Sneakers",1324.31,06/15/2022 20:16:56
845,john@example.com,"Jacket, Watch, Sneakers, Jeans",1078.52,10/13/2022 05:46:45
846,ericmorris1234@example.com,"Jacket, Watch, Jeans",605.0400000000001,07/05/2022 18:37:34
847,laurawilson7890@example.com,"Jacket, Jeans, Watch, Sneakers, T-shirt",1625.5500000000002,10/09/2022 08:09:18
